;predicate;formula;frequency;closest_solution;solution_distance
1514;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => ((all ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)))));1;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1)) <=> ((ref0 -> ref1) in (User <: suggested))));17
1515;this/inv3;(all ref0:(one User)|(((ref0 . (User <: sees)) - Ad) in (((User <: follows) . ref0) . (User <: posts))));1;(all ref0:(one User)|(((ref0 . (User <: sees)) - Ad) in ((ref0 . (User <: follows)) . (User <: posts))));4
1516;this/inv8;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in ((((ref0 . (User <: follows)) . (User <: posts)) + (((ref0 . (User <: follows)) . (User <: suggested)) . (User <: posts))) & Ad)));1;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in ((((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts))) & Ad)));4
1517;this/inv4;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref0 = (ref2 . (User <: posts))) => (ref0 = (ref2 . (User <: posts)))));1;(all ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (ref1 !in (ref2 . (User <: posts)))));12
1518;this/inv7;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));11
1519;this/inv3;(all ref0:(one User)|(one ref1:(one Photo)|((ref0 -> ref1) in (User <: follows))));1;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(ref1 in ((ref0 . (User <: follows)) . (User <: posts))));10
1520;this/inv7;((all ref0:(one User)|(((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows))) => ((ref0 . (User <: suggested)) !in (ref0 . (User <: follows))))) && (all ref1:(one User)|(ref1 !in (ref1 . (User <: suggested)))) && (all ref2:(one Influencer)|(none in (ref2 . (User <: suggested)))));1;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));25
1521;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(one ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));1;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));6
1522;this/inv7;((all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));13
1523;this/inv8;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: follows)) . (User <: posts))) & Ad) = ((ref0 . (User <: sees)) & Ad)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(ref1 in (((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts)))));15
1524;this/inv7;((all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))) && (all ref3:(one Influencer)|(none in (ref3 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));25
1525;this/inv4;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref0 = (ref2 . (User <: posts))) => (! (ref1 = (ref2 . (User <: posts))))));1;(all ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (! (ref1 in (ref2 . (User <: posts))))));10
1526;this/inv7;((all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested))))) && (all ref2:(one User),ref3:(one User)|((ref2 != ref3) => (ref2 !in (ref3 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));18
1527;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) => ((ref0 != ref1) && (ref1 in (ref0 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((ref1 !in (ref0 + (ref0 . (User <: follows)))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));12
1528;this/inv7;((all ref0:(one (User - Influencer)),ref1:(one (User - Influencer))|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))) && (all ref3:(one Influencer)|(none in (ref3 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));25
1529;this/inv8;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in ((((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: follows)) . (User <: posts))) & Ad)));1;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in ((((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts))) & Ad)));4
1530;this/inv3;(one ref0:(one User)|(all ref1:(one Photo)|((ref0 -> ref1) in (User <: sees))));1;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(one ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: posts)))));11
1531;this/inv8;(all ref0:(one Ad),ref1:(one User)|((ref0 in (((ref1 . (User <: follows)) . (User <: suggested)) . (User <: posts))) || ((ref0 in (ref1 . (User <: sees))) => (ref0 in ((ref1 . (User <: follows)) . (User <: posts))))));1;(all ref0:(one Ad),ref1:(one User)|((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || ((ref0 in (ref1 . (User <: sees))) => (ref0 in ((ref1 . (User <: suggested)) . (User <: posts))))));8
1532;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in Ad) && ((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))) => (ref0 !in (ref1 . (User <: sees)))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));17
1533;this/inv7;((all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (ref0 != ref1))) && (all ref2:(one User),ref3:(one User)|(((ref3 !in (ref2 . (User <: follows))) && (ref3 in ((ref2 . (User <: follows)) . (User <: follows)))) => (ref3 in (ref2 . (User <: suggested))))));1;((all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref1 !in (ref0 + (ref0 . (User <: follows)))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))))) && (all ref2:(one User),ref3:(one User)|(((ref3 !in (ref2 + (ref2 . (User <: follows)))) && (ref3 in ((ref2 . (User <: follows)) . (User <: follows)))) => (ref3 in (ref2 . (User <: suggested))))));24
1534;this/inv2;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (ref1 in (ref0 . (User <: follows)))));1;(all ref0:(one User)|(ref0 !in (ref0 . (User <: follows))));10
1535;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in Ad) && ((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref0) !in (User <: sees))));1;(all ref0:(one Photo),ref1:(one User)|((some ref2:(one User)|(((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))) || (((ref1 -> ref0) in (User <: sees)) => (ref0 in Ad))));17
1536;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 !in ((User <: follows) . ref0)) && (ref1 !in ((User <: follows) . ref1)) && (ref1 in ((User <: follows) . ref0))));1;(all ref0:(one Influencer),ref1:(one User)|((ref1 !in ref0) => (ref1 in ((User <: follows) . ref0))));15
1537;this/inv6;(all ref0:(one (Influencer . (User <: posts)))|((ref0 . (Photo <: date)) = Day));1;(all ref0:(one Influencer)|(((ref0 . (User <: posts)) . (Photo <: date)) = Day));4
1538;this/inv7;((all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 !in Influencer) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));22
1539;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one (ref0 . (User <: suggested)))|((ref1 in (ref0 . (User <: follows))) => (((ref1 . (User <: follows)) . (User <: follows)) in ref2)));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));19
1540;this/inv2;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || ((ref0 !in (ref0 . (User <: follows))) && (ref1 in (ref0 . (User <: follows))))));1;(all ref0:(one User)|(ref0 !in (ref0 . (User <: follows))));14
1541;this/inv7;((all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (ref0 != ref1))) && (all ref2:(one User),ref3:(one User)|((ref3 in (ref2 . (User <: suggested))) => ((ref3 !in (ref2 . (User <: follows))) && (ref3 in ((ref2 . (User <: follows)) . (User <: follows)))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));30
1542;this/inv4;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => (ref0 in ((User <: posts) . ref1))));1;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => ((ref1 . (User <: posts)) in Ad)));8
1543;this/inv7;((all ref0:(one (User - Influencer)),ref1:(one (User - Influencer))|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 !in Influencer) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));22
1544;this/inv1;(all ref0:(one Photo),ref1:(one User)|((ref0 -> ref1) in (User <: posts)));1;(all ref0:(one Photo)|(one ref1:(one User)|((ref1 -> ref0) in (User <: posts))));6
1545;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: follows)))|((ref1 . (User <: follows)) in (ref0 . (User <: suggested))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));12
1546;this/inv7;((all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (ref0 != ref1))) && (all ref2:(one User),ref3:(one User)|((ref3 in (ref2 . (User <: suggested))) => (ref3 !in (ref2 . (User <: follows))))) && (all ref4:(one User),ref5:(one User)|((ref5 in (ref4 . (User <: suggested))) => (ref5 in ((ref4 . (User <: follows)) . (User <: follows))))));1;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));37
1547;this/inv2;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || (ref0 !in (ref0 . (User <: follows)))));1;(all ref0:(one User)|(ref0 !in (ref0 . (User <: follows))));8
1548;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one (ref0 . (User <: suggested)))|((! disj[ref0,ref1]) || ((ref1 in (ref0 . (User <: follows))) => (((ref1 . (User <: follows)) . (User <: follows)) in ref2))));1;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));23
1549;this/inv4;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (ref1 in (ref2 . (User <: posts)))));1;(all ref0:(one Ad),ref1:(one (Photo - Ad)),ref2:(one User)|((ref0 in (ref2 . (User <: posts))) => (! (ref1 in (ref2 . (User <: posts))))));7
1550;this/inv7;((all ref0:(one (User - Influencer)),ref1:(one (User - Influencer))|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 !in Influencer) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))) && (all ref3:(one Influencer),ref4:(one User)|(ref3 !in (ref4 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));29
1551;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 in ((User <: follows) . ref1)) => (ref1 !in Influencer)));1;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref0 in ((User <: follows) . ref1)));8
1552;this/inv4;(all ref0:(one User)|((some ((ref0 . (User <: posts)) & Ad)) => (Ad in (ref0 . (User <: posts)))));1;(all ref0:(one User)|((some ((ref0 . (User <: posts)) & Ad)) => ((ref0 . (User <: posts)) in Ad)));4
1553;this/inv7;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || ((ref1 in (ref0 . (User <: follows))) => (((ref1 . (User <: follows)) . (User <: follows)) in (ref0 . (User <: suggested))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));20
1554;this/inv3;((all ref0:(one Photo),ref1:(one User)|(((ref1 -> ref0) in (User <: sees)) => ((ref1 -> ref0) in (User <: follows)))) && (all ref2:(one Ad),ref3:(one User)|((ref3 -> ref2) in (User <: sees))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));17
1555;this/inv7;((all ref0:(one (User - Influencer)),ref1:(one (User - Influencer))|((! disj[ref0,ref1]) || (((ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) => (ref0 in (ref1 . (User <: suggested)))))) && (all ref2:(one User)|(ref2 !in (ref2 . (User <: suggested)))) && (all ref3:(one Influencer),ref4:(one User)|(ref3 !in (ref4 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));26
1556;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => (((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows))) => (some ref2:(one User)|((ref0 != ref2) && ((ref0 -> ref2) in (User <: follows)) && (ref1 != ref2) && ((ref2 -> ref1) in (User <: follows)))))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && (ref1 != ref2) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));25
1557;this/inv3;((all ref0:(one Photo),ref1:(one User)|(((ref1 -> ref0) in (User <: sees)) => (some ref2:(one User)|(((ref1 -> ref0) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))))) && (all ref3:(one Ad),ref4:(one User)|((ref4 -> ref3) in (User <: sees))));1;(all ref0:(one (Photo - Ad)),ref1:(one User)|(some ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));16
1558;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: follows)))|((ref0 in (ref1 . (User <: follows))) || (ref1 in (ref1 . (User <: suggested)))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));16
1559;this/inv8;(all ref0:(one User)|((Ad in (ref0 . (User <: sees))) => (Ad in (((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts))))));1;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in (((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts)))));8
1560;this/inv2;(some ref0:(one User)|(! ((ref0 -> ref0) in (User <: follows))));1;(all ref0:(one univ)|(! ((ref0 -> ref0) in (User <: follows))));2
1561;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: follows)))|((ref0 in (ref1 . (User <: follows))) || (ref0 in (ref1 . (User <: suggested)))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 in (((ref1 . (User <: follows)) . (User <: follows)) - (ref1 . (User <: follows))))) <=> (ref0 in (ref1 . (User <: suggested)))));16
1562;this/inv3;((all ref0:(one Photo),ref1:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees))) => (some ref2:(one User)|(((ref1 -> ref0) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))))) && (all ref3:(one Ad),ref4:(one User)|((ref4 -> ref3) in (User <: sees))));1;(all ref0:(one Photo),ref1:(one User)|(some ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees))) => (((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))))));16
1563;this/inv1;(all ref0:(one Photo),ref1:(one User)|(one (ref1 . (User <: posts))));1;(all ref0:(one Photo)|(one ((User <: posts) . ref0)));5
1564;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User)|(((ref1 . (User <: follows)) . (User <: follows)) in (ref1 . (User <: suggested)))));1;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User)|(((((ref1 . (User <: follows)) . (User <: follows)) - (ref1 . (User <: follows))) - ref1) = (ref1 . (User <: suggested)))));12
1565;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 -> ref1) in (User <: suggested)) && ((ref1 -> ref0) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: follows))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref1) in ((User <: follows) . (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));22
1566;this/inv2;(some ref0:(one User)|((ref0 -> ref0) !in (User <: follows)));1;(all ref0:(one User)|((ref0 -> ref0) !in (User <: follows)));2
1567;this/inv8;(all ref0:(one User),ref1:(one User)|(some ref2:(one (ref1 . (User <: posts)))|((((ref2 in (ref0 . (User <: sees))) && (ref2 in Ad)) => (ref1 in (ref0 . (User <: follows)))) || (ref1 in (ref0 . (User <: suggested))))));1;(all ref0:(one Ad),ref1:(one User),ref2:(one User)|((((ref1 in ((User <: sees) . ref0)) && (ref2 in ((User <: posts) . ref0))) => (ref1 in ((User <: follows) . ref2))) || (ref1 in ((User <: suggested) . ref2))));18
1568;this/inv4;(all ref0:(one User)|(one ref1:(one Ad)|((ref0 -> ref1) in (User <: posts))));1;(all ref0:(one ((User <: posts) . Ad))|((ref0 . (User <: posts)) in Ad));7
1569;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref0) in (User <: follows))));1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows))));8
1570;this/inv5;(all ref0:(one Influencer),ref1:(one (Influencer - User))|(ref0 in (ref1 . (User <: follows))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));4
1571;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one Influencer),ref2:(one User)|(ref1 !in (ref2 . (User <: suggested)))) && (all ref3:(one Influencer)|(none in (ref3 . (User <: suggested)))) && (all ref4:(one User)|(((ref4 . (User <: follows)) . (User <: follows)) in (ref4 . (User <: suggested)))));1;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User)|(((((ref1 . (User <: follows)) . (User <: follows)) - (ref1 . (User <: follows))) - ref1) = (ref1 . (User <: suggested)))));29
1572;this/inv4;(all ref0:(one User)|(one ref1:(one Ad)|((some ((ref0 . (User <: posts)) & Ad)) => ((ref0 . (User <: posts)) in Ad))));1;(all ref0:(one User)|((some ((ref0 . (User <: posts)) & Ad)) => ((ref0 . (User <: posts)) in Ad)));3
1573;this/inv3;((all ref0:(one Ad),ref1:(one User)|(ref0 in (ref1 . (User <: sees)))) && (all ref2:(one (Photo - Ad)),ref3:(one User),ref4:(one User)|(((ref2 in (ref3 . (User <: posts))) && (ref2 in (ref4 . (User <: sees)))) => (ref3 in (ref4 . (User <: follows))))));1;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|(((ref1 in ((User <: posts) . ref0)) && (ref2 in ((User <: sees) . ref0))) => (ref2 in ((User <: follows) . ref1))));24
1574;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows)))) && (all ref3:(one Ad),ref4:(one User)|((ref4 -> ref3) in (User <: sees))));1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows))));14
1575;this/inv5;(all ref0:(one Influencer)|(no ((User <: follows) . ref0)));1;(all ref0:(one Influencer)|(no ((User - ref0) - ((User <: follows) . ref0))));6
1576;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref1 - ref0) in (ref1 . (User <: follows))));1;(all ref0:(one Influencer),ref1:(one User)|((ref0 - ref1) in (ref1 . (User <: follows))));6
1577;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|((ref0 -> ref1) in (User <: posts)));1;((Influencer -> Day) in ((User <: posts) . (Photo <: date)));8
1578;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => ((some ref2:(one User)|((ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && ((ref0 -> ref1) !in (User <: follows)) && (ref1 !in Influencer))));1;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((! ((ref0 -> ref1) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));21
1579;this/inv7;((all ref0:(one User)|((ref0 in (User . (User <: follows))) => (ref0 in (User . (User <: suggested))))) && (all ref1:(one User)|((! (ref1 in (User . (User <: follows)))) => (! (ref1 in (User . (User <: suggested)))))));1;(all ref0:(one User),ref1:(one User)|(((! (ref1 in (ref0 . (User <: follows)))) && (ref0 != ref1) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));28
1580;this/inv5;(all ref0:(one Influencer),ref1:(one (ref0 . (User <: follows)))|(ref0 in (ref1 . (User <: follows))));1;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));4
1581;this/inv4;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref1 !in Ad) && (ref1 in (ref2 . (User <: posts)))));1;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|(((ref1 !in Ad) && (ref1 in (ref2 . (User <: posts)))) => (ref0 !in (ref2 . (User <: posts)))));12
1582;this/inv7;((all ref0:(one Influencer),ref1:(one User)|(ref0 !in (ref1 . (User <: suggested)))) && (all ref2:(one User)|((ref2 in (User . (User <: follows))) => (ref2 in (User . (User <: suggested))))) && (all ref3:(one User)|((! (ref3 in (User . (User <: follows)))) => (! (ref3 in (User . (User <: suggested)))))));1;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));35
1583;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|((# (ref1 . (User <: posts))) > 0));1;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one ((Photo <: date) . ref0))|(ref2 in (ref1 . (User <: posts)))));10
1584;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: follows)))|(((ref0 !in (ref1 . (User <: follows))) && (ref0 in (ref1 . (User <: suggested)))) || ((ref0 !in (ref1 . (User <: suggested))) && (ref0 in (ref1 . (User <: follows))))));1;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));21
