;predicate;formula;frequency;closest_solution;solution_distance
986;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction),ref2:(one Semaphore)|((ref1 in (ref0 . (Track <: succs))) => (ref2 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));7
987;this/inv8;(all ref0:(one Track)|((ref0 in Entry) => (all ref1:(one Track)|((ref1 in Exit) => (ref1 in (ref0 . (^ (Track <: succs))))))));1;(all ref0:(one Track),ref1:(one (Track - ref0))|(((ref0 in Entry) && (ref1 in Exit)) => (ref1 in (ref0 . (^ (Track <: succs))))));6
988;this/inv4;(no (none & (Track . (Track <: succs))));1;(all ref0:(one Track)|((no (ref0 & (Track . (Track <: succs)))) <=> (ref0 in Entry)));7
989;this/inv8;(all ref0:(one Track),ref1:(one Track)|(((ref0 in Exit) && (ref1 in Entry)) => (ref0 in (ref1 . (^ (Track <: succs))))));1;(all ref0:(one Track),ref1:(one Track)|(((ref0 in Exit) && (ref1 in Entry)) => (ref0 in (ref1 . (* (Track <: succs))))));6
990;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction),ref2:(one Semaphore)|((ref1 !in (ref0 . (Track <: succs))) => (ref2 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));6
991;this/inv1;((all ref0:(one Track)|(some ref1:(one Entry)|((ref1 -> ref0) in (Track <: succs)))) && (all ref2:(one Track)|(one ref3:(one Exit)|((ref3 -> ref2) !in (Track <: succs)))));1;(some (Entry -> Exit));17
992;this/inv1;((all ref0:(one Track)|(some ref1:(one Entry)|((ref1 -> ref0) in (Track <: succs)))) && (all ref2:(one Track)|(one ref3:(one Exit)|((ref2 != ref3) && ((ref3 -> ref2) !in (Track <: succs))))));1;(some (Entry -> Exit));21
993;this/inv10;(all ref0:(one Track)|(one ref1:(one Junction)|(some ref2:(one Semaphore)|((ref1 in (ref0 . (Track <: succs))) => (ref2 in (ref0 . (Track <: signals)))))));1;(all ref0:(one Track)|((some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs)))) => (some ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals))))));6
994;this/inv2;(all ref0:(one Signal)|(one ref0));1;(all ref0:(one Signal)|(one ((Track <: signals) . ref0)));4
995;this/inv4;(no (Track . (Track <: succs)));1;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});5
996;this/inv9;(all ref0:(one Semaphore),ref1:(one Track),ref2:(one Track)|((ref2 !in (ref1 . (Track <: succs))) => (ref0 !in (ref1 . (Track <: signals)))));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));10
997;this/inv1;((all ref0:(one Track)|(some ref1:(one Entry)|((ref0 != ref1) && ((ref1 -> ref0) in (Track <: succs))))) && (all ref2:(one Track)|(one ref3:(one Exit)|((ref2 != ref3) && ((ref3 -> ref2) !in (Track <: succs))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));24
998;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track)|((ref0 !in (ref0 & (ref2 . (Track <: succs)))) => (ref1 !in (ref2 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));12
999;this/inv9;(all ref0:(one Track)|(one ref1:(one Junction)|(all ref2:(one Semaphore)|(((ref0 -> ref1) !in (Track <: succs)) => ((ref0 -> ref2) !in (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));12
1000;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track)|((no (ref0 & (ref2 . (Track <: succs)))) => (ref1 !in (ref2 . (Track <: signals)))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (all ref1:(one Semaphore)|(ref1 !in (ref0 . (Track <: signals))))));11
1001;this/inv9;(all ref0:(one Track),ref1:(one (ref0 . (Track <: succs)))|((ref1 !in Junction) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));10
1002;this/inv2;(all ref0:(one Track)|(one ref1:(one Signal)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one Signal)|(one ref1:(one Track)|((ref1 -> ref0) in (Track <: signals))));6
1003;this/inv3;(one ref0:(one Track)|(all ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Entry))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));8
1004;this/inv5;(all ref0:(one Track)|(((ref0 !in ((Track <: succs) . ref0)) && (some ((Track <: succs) . ref0))) <=> (ref0 in Junction)));1;(all ref0:(one Track)|(((! (one ((Track <: succs) . ref0))) && (some ((Track <: succs) . ref0))) <=> (ref0 in Junction)));6
1005;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((((ref1 . (Track <: succs)) . (integer/next[])) !in Junction) => (((ref1 . (Track <: signals)) . (integer/next[])) !in Semaphore)));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));13
1006;this/inv3;(one ref0:(one Track)|(all ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));6
1007;this/inv9;(all ref0:(one Track),ref1:(one (ref0 . (Track <: succs)))|((ref1 !in Junction) => (all ref2:(one (ref0 . (Track <: signals)))|(ref2 !in Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));12
1008;this/inv9;(all ref0:(one Track)|(one ref1:(one Junction),ref2:(one Semaphore)|(((ref0 -> ref1) !in (Track <: succs)) => ((ref0 -> ref2) !in (Track <: signals)))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));12
1009;this/inv3;(all ref0:(one univ)|(((no (ref0 . (^ (Track <: succs)))) && (ref0 in Track)) => ((ref0 !in Entry) && (ref0 !in Junction) && (ref0 in Exit))));1;(all ref0:(one Track)|((no (ref0 . (^ (Track <: succs)))) <=> (ref0 in Exit)));15
1010;this/inv5;(all ref0:(one Track)|(((ref0 !in ((^ (Track <: succs)) . ref0)) && (some ((Track <: succs) . ref0))) <=> (ref0 in Junction)));1;(all ref0:(one Track)|(((! (one ((Track <: succs) . ref0))) && (some ((Track <: succs) . ref0))) <=> (ref0 in Junction)));7
1011;this/inv3;(some ref0:(one Track)|(all ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));6
1012;this/inv8;(all ref0:(one Exit)|(ref0 in (Entry . (Track <: succs))));1;((Entry -> Exit) in (* (Track <: succs)));6
1013;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction),ref2:(one Semaphore)|(((ref0 -> ref1) !in (Track <: succs)) => ((ref0 -> ref2) !in (Track <: signals)))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));12
1014;this/inv6;((Track <: signals) in (Entry one->some Signal));1;(Entry in ((Track <: signals) . Speed));6
1015;this/inv10;(all ref0:(one Semaphore),ref1:(one Track)|((Junction in ((Track <: succs) . ref1)) => (ref0 in (ref1 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));9
1016;this/inv1;((no (Entry & Exit)) && (one Exit) && (some Entry));1;((some Entry) && (some Exit));8
1017;this/inv6;((Track <: signals) in (Entry one->one Signal));1;(Entry in ((Track <: signals) . Speed));6
1018;this/inv3;(all ref0:(one univ)|((ref0 in Exit) => ((some ref1:(one Junction)|(ref0 in (ref1 . (Track <: succs)))) && (no (ref0 . (Track <: succs))))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));14
1019;this/inv1;(one ref0:(one Track),ref1:(one Track)|((ref0 in Entry) && (ref1 in Exit)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));4
1020;this/inv6;(all ref0:(one (Entry & Track))|(some ref1:(one Speed)|(ref0 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));6
1021;this/inv6;(all ref0:(one Entry)|(one ref1:(one Speed)|((ref0 -> ref1) in (Track <: signals))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|((ref0 -> ref1) in (Track <: signals))));4
1022;this/inv3;(all ref0:(one Exit)|(no (Track . (Track <: succs))));1;(Exit = (Track - (Track . (~ (Track <: succs)))));7
1023;this/inv10;(all ref0:(one Semaphore),ref1:(one Track)|((ref1 in ((Track <: succs) . Junction)) => (ref0 in (ref1 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));7
1024;this/inv1;(one ref0:(one Track),ref1:(one Track)|((ref0 = Entry) && (ref1 = Junction)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));10
1025;this/inv1;((one Exit) || (some Entry));1;(some (Entry -> Exit));5
1026;this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) !in Junction) => (all ref1:(one (ref0 . (Track <: signals)))|(ref1 !in Semaphore))));1;(all ref0:(one Track),ref1:(one (ref0 . (Track <: signals)))|((no ((ref0 . (Track <: succs)) & Junction)) => (ref1 !in Semaphore)));7
1027;this/inv6;((Track <: signals) in (Entry ->one Signal));1;(Entry in ((Track <: signals) . Speed));6
1028;this/inv9;(all ref0:(one Track)|(((none != (ref0 . (Track <: succs))) && ((ref0 . (Track <: succs)) !in Junction)) => ((ref0 . (Track <: signals)) !in Semaphore)));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));12
1029;this/inv10;(all ref0:(one Track)|(some ref1:(one Semaphore)|((ref0 in ((Track <: succs) . Junction)) => (ref1 in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (ref0 in ((Track <: signals) . Semaphore))));7
1030;this/inv1;(some ref0:(one Track)|(one ref1:(one Track)|((ref0 !in Exit) && (ref0 in Entry) && (ref1 !in Entry) && (ref1 in Exit))));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));10
1031;this/inv3;(all ref0:(one univ)|((ref0 in Exit) => ((some ref1:(one Track)|(ref0 in (ref1 . (Track <: succs)))) && (no (ref0 . (Track <: succs))))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));14
1032;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|(some ref2:(one Junction)|((ref0 in (ref1 . (Track <: signals))) => (ref2 in (ref1 . (^ (Track <: succs)))))));1;(all ref0:(one Track)|((ref0 in ((Track <: signals) . Semaphore)) => (ref0 in ((Track <: succs) . Junction))));11
1033;this/inv6;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref0 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));6
1034;this/inv10;(all ref0:(one Junction)|(one ref1:(one Semaphore)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one ((Track <: succs) . Junction))|(some ((ref0 . (Track <: signals)) & Semaphore)));8
1035;this/inv1;((one Entry) && (one Junction));1;((some Entry) && (some Exit));6
1036;this/inv1;(all ref0:(one Junction)|(some ref1:(one Entry),ref2:(one Exit)|((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs)))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));19
1037;this/inv10;(all ref0:(one Track)|(some ref1:(one Junction)|((ref1 in (ref0 . (Track <: succs))) => (one ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals)))))));1;(all ref0:(one Track)|((some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs)))) => (some ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals))))));6
1038;this/inv9;(all ref0:(one Semaphore),ref1:(one Track)|(some ref2:(one Junction)|((ref2 !in (ref1 . (^ (Track <: succs)))) => (ref0 !in (ref1 . (Track <: signals))))));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));11
1039;this/inv3;(all ref0:(one univ)|((ref0 in Exit) => ((some ref1:(one Track)|((ref1 -> ref0) in (Track <: succs))) && (no (ref0 . (Track <: succs))))));1;((all ref0:(one (Track - Exit))|(some (ref0 . (Track <: succs)))) && (no (Exit . (Track <: succs))));14
1040;this/inv6;(all ref0:(one (Track - Entry))|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));4
1041;this/inv10;(all ref0:(one Junction),ref1:(one Track)|((ref0 in (ref1 . (Track <: succs))) => (one ref2:(one Semaphore)|(ref2 in (ref1 . (Track <: signals))))));1;(all ref0:(one Junction),ref1:(one Track)|(some ref2:(one Semaphore)|((ref0 in (ref1 . (Track <: succs))) => (ref2 in (ref1 . (Track <: signals))))));6
1042;this/inv3;(all ref0:(one univ)|((ref0 in Track) => (no (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
1043;this/inv1;(all ref0:(one Junction)|(some ref1:(one Entry),ref2:(one Exit)|(((ref0 != ref1) && (ref0 != ref2)) => (((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));21
1044;this/inv6;(all ref0:(one Track)|(some ref1:(one Signal)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));4
1045;this/inv9;(all ref0:(one Junction),ref1:(one Track)|(((ref1 -> ref0) !in (Track <: succs)) => (some ref2:(one Semaphore)|((ref1 -> ref2) !in (Track <: signals)))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));12
1046;this/inv8;(no Exit);1;((Entry -> Exit) in (* (Track <: succs)));6
1047;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Junction)|((ref0 = ref1) || (ref0 = ref2))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) || (ref1 in Track)));13
1048;this/inv9;(all ref0:(one Track)|(((ref0 . (* (Track <: succs))) !in Junction) => ((ref0 . (* (Track <: signals))) !in Semaphore)));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));8
1049;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track)|(((ref0 !in (ref2 . (^ (Track <: succs)))) && (ref2 !in Exit)) => (ref1 !in (ref2 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));15
1050;this/inv6;(all ref0:(one Track)|(Speed in (ref0 . (Track <: signals))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));5
1051;this/inv6;(all ref0:(one Track)|(one ref1:(one Signal)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));4
1052;this/inv3;(all ref0:(one Exit)|((ref0 in Track) => ((# (ref0 . (Track <: succs))) = 0)));1;(all ref0:(one Track)|(((# (ref0 . (Track <: succs))) = 0) <=> (ref0 in Exit)));10
1053;this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) !in Junction) => ((ref0 . (* (Track <: signals))) !in Semaphore)));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));7
1054;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref0 = ref1) || (ref0 = ref2))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) || (ref1 in Track)));13
1055;this/inv8;(all ref0:(one Track)|((ref0 in (Entry . (^ (Track <: succs)))) <=> (ref0 in Exit)));1;(all ref0:(one Entry)|(Exit in (ref0 + (ref0 . (^ (Track <: succs))))));10
1056;this/inv1;(all ref0:(one Junction)|((ref0 in Track) => (some ref1:(one Entry),ref2:(one Exit)|(((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));17
1057;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction)|(((ref0 -> ref1) !in (Track <: succs)) => (all ref2:(one Semaphore)|((ref0 -> ref2) !in (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|((ref0 -> ref1) in (Track <: succs)))) => (! (some ref2:(one Semaphore)|((ref0 -> ref2) in (Track <: signals))))));12
1058;this/inv8;(all ref0:(one Track)|((ref0 in Entry) => ((ref0 . (Track <: succs)) in Exit)));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));8
1059;this/inv9;(all ref0:(one Track)|((((ref0 . (Track <: signals)) !in Semaphore) => ((ref0 . (Track <: succs)) !in Junction)) && (((ref0 . (Track <: succs)) !in Junction) => ((ref0 . (Track <: signals)) !in Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));18
1060;this/inv6;(all ref0:(one Track)|(some ref1:(one Signal)|((ref1 in (ref0 . (Track <: signals))) && (ref1 in Speed))));1;(all ref0:(one Entry)|(some ref1:(one Signal)|((ref1 in (ref0 . (Track <: signals))) && (ref1 in Speed))));4
1061;this/inv1;(all ref0:(one Junction)|((ref0 in Track) => (some ref1:(one Entry),ref2:(one Exit)|(((ref0 != ref1) && (ref0 != ref2)) => (((ref0 -> ref2) in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs)))))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));25
1062;this/inv9;(all ref0:(one Track),ref1:(one (Track - Junction))|((ref1 in (ref0 . (Track <: succs))) => (no ref2:(one Semaphore)|(ref2 in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));9
1063;this/inv8;(Exit in (Entry + (Entry . (^ (Track <: succs)))));1;(all ref0:(one Entry)|(Exit in (ref0 + (ref0 . (^ (Track <: succs))))));5
1064;this/inv8;(all ref0:(one Track)|((ref0 in Entry) => (Exit in (ref0 . (Track <: succs)))));1;(all ref0:(one Track)|((some (ref0 & Entry)) => (Exit in (ref0 . (* (Track <: succs))))));6
1065;this/inv5;((all ref0:(one Track)|(some ref1:(one Track),ref2:(one Track)|((((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) => (ref0 in Junction)) && disj[ref1,ref2]))) && (all ref3:(one Junction)|((# ((Track <: succs) . ref3)) > 1)));1;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|((! disj[ref1,ref2]) || (((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) => (ref0 in Junction)))) && (all ref3:(one Junction)|((# ((Track <: succs) . ref3)) > 1)));17
1066;this/inv8;(all ref0:(one Track)|((Entry in ref0) => (Exit in (ref0 . (Track <: succs)))));1;(all ref0:(one Entry)|(Exit in (ref0 . (* (Track <: succs)))));7
1067;this/inv4;(((Track <: succs) . Track) = Entry);1;(Entry = (Track - ((~ (Track <: succs)) . Track)));5
1068;this/inv3;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (Exit in ref0)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));4
1069;this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (all ref1:(one Track)|((ref0 != ref1) => ((ref1 -> ref0) !in (Track <: succs))))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref1 -> ref0) !in (Track <: succs))) <=> (ref0 in Entry)));16
1070;this/inv6;(all ref0:(one Entry)|(one ref1:(one Signal)|((ref1 in (ref0 . (Track <: signals))) && (ref1 in Speed))));1;(all ref0:(one Entry)|(some ref1:(one Signal)|((ref1 in (ref0 . (Track <: signals))) && (ref1 in Speed))));4
1071;this/inv5;(all ref0:(one Track)|((ref0 in Junction) <=> (some ((ref0 . (Track <: succs)) . (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one (ref0 . (~ (Track <: succs)))),ref2:(one (ref0 . (~ (Track <: succs))))|(ref1 != ref2)) <=> (ref0 in Junction)));13
1072;this/inv2;(one (Track . (Track <: signals)));1;(all ref0:(one Signal)|(one ((Track <: signals) . ref0)));3
1073;this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (all ref1:(one Track)|((ref0 != ref1) && ((ref1 -> ref0) !in (Track <: succs))))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref1 -> ref0) !in (Track <: succs))) <=> (ref0 in Entry)));16
1074;this/inv1;((some ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit))) && (some ref2:(one Track),ref3:(one Track)|(((ref2 -> ref3) in (Track <: succs)) => (ref2 in Exit))));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));22
1075;this/inv2;(all ref0:(one Signal),ref1:(one Track)|((ref0 in (ref1 . (Track <: signals))) => (ref0 !in ((ref1 . (Track <: succs)) . (Track <: signals)))));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));12
1076;this/inv4;((no ((Track <: succs) . Entry)) && (some (Entry . (Track <: succs))));1;((all ref0:(one (Track - Entry))|(some ((Track <: succs) . ref0))) && (no ((Track <: succs) . Entry)));9
1077;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|((ref1 in (ref0 . (Track <: succs))) || (ref1 in (ref0 . (^ (Track <: succs))))));1;(all ref0:(one Entry),ref1:(one Exit)|((ref0 = ref1) || (ref1 in (ref0 . (^ (Track <: succs))))));10
1078;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref0 !in (ref1 . (Track <: succs))) => (no ((Track <: signals) . Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));8
1079;this/inv1;(some ref0:(one Track),ref1:(one Track)|(((ref0 -> ref1) !in (Track <: succs)) => ((((ref0 -> ref1) in (Track <: succs)) && (ref0 in Exit)) => (ref0 in Exit))));1;(some ref0:(one Track)|((some ref1:(one Track)|(ref1 in Exit)) && (ref0 in Entry)));20
1080;this/inv3;(all ref0:(one Exit)|(no (Track <: succs)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));8
1081;this/inv8;(all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (~ (Track <: succs)))));1;(all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (* (Track <: succs)))));6
1082;this/inv2;(all ref0:(one Signal),ref1:(one Track)|((ref0 in (ref1 . (Track <: signals))) => (ref0 !in ((ref1 . (^ (Track <: succs))) . (Track <: signals)))));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));13
1083;this/inv9;(all ref0:(one Track),ref1:(one Track)|(((ref1 !in Junction) && (ref1 in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));11
1084;this/inv1;(some ref0:(one Track),ref1:(one Track)|((((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit)) || (((ref0 -> ref1) in (Track <: succs)) => (ref0 in Exit))));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) || (ref1 in Track)));20
1085;this/inv5;(all ref0:(one Track)|((ref0 in Junction) <=> (some (((^ (Track <: succs)) . (Track <: succs)) . ref0))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});12
1086;this/inv2;(all ref0:(one Signal),ref1:(one Track)|((ref0 in (ref1 . (Track <: signals))) => (ref0 !in ((ref1 . (* (Track <: succs))) . (Track <: signals)))));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));13
1087;this/inv8;(all ref0:(one Entry)|(Exit !in (ref0 . (* (Track <: succs)))));1;(all ref0:(one Entry)|(Exit in (ref0 . (* (Track <: succs)))));4
1088;this/inv1;(((Track <: succs) in (Track ->some Entry)) && ((Track <: succs) in (Track ->some Exit)));1;(some ref0:(one Entry),ref1:(one Exit)|((ref0 in Track) && (ref1 in Track)));10
1089;this/inv9;(all ref0:(one Track),ref1:(one Track)|(((ref1 !in Junction) && (ref1 in (ref0 . (^ (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((! (some ref1:(one Junction)|(ref1 in (ref0 . (Track <: succs))))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));12
1090;this/inv4;(Entry = (Track - ((^ (Track <: succs)) . Track)));1;(Entry = (Track - ((~ (Track <: succs)) . Track)));2
1091;this/inv5;(! (some ref0:(one Junction)|(lone ((Track <: succs) . ref0))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});4
1092;this/inv3;(all ref0:(one Track)|(some ref1:(one Track)|(((ref0 -> ref1) in (Track <: succs)) => (ref0 !in Exit))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));10
1093;this/inv2;(some ref0:(one Signal)|(one ref1:(one Track)|((ref1 -> ref0) in (Track <: signals))));1;(all ref0:(one Signal)|(one ref1:(one Track)|((ref1 -> ref0) in (Track <: signals))));4
